mlb_player_id,stat_type,stat_group,season,game_date,team_id,team_name,opponent_id,opponent_name,position,gamesPlayed,games,gamesStarted,assists,putOuts,errors,chances,fielding,doublePlays,triplePlays,throwingErrors,rangeFactorPerGame,rangeFactorPer9Inn,innings,inningsPitched,catcherERA,flyOuts,groundOuts,airOuts,passedBall,wins,losses,wildPitches,pickoffs,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,groundIntoTriplePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,summary,isHome,isWin,game_id,game_number,day_night,era,game
445276,season,fielding,2024,,111.0,Boston Red Sox,,,NA,54,54,0.0,1.0,1.0,0.0,2.0,1.000,0.0,0.0,0.0,0.04,0.33,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
445276,season,hitting,2024,,111.0,Boston Red Sox,,,,54,na,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,na,na
455117,season,fielding,2024,,145.0,Chicago White Sox,,,NA,48,48,46.0,11.0,378.0,2.0,391.0,.995,0.0,0.0,1.0,8.10,9.02,388.2,,4.61,,,,3.0,,,18.0,0.0,,,,,,,,,,,,,,,3.0,39.0,.929,,,,,,,,,,,,1.0,,,,,,,,na,na
455117,season,hitting,2024,,145.0,Chicago White Sox,,,,48,na,,,,,,,,,,,,,,,,30.0,41.0,,,,,,9.0,3.0,0.0,4.0,51.0,8.0,0.0,16.0,1.0,.119,135.0,.174,.230,.404,0.0,0.0,.---,5.0,,556.0,147.0,31.0,11.0,56.0,3.0,0.0,.150,0.73,0.0,33.75,,,,,,,na,na
455117,career,fielding,,,,,,,NA,1132,1132,1053.0,513.0,9044.0,63.0,9620.0,.993,47.0,0.0,51.0,8.44,9.32,9227.1,,3.81,,,,78.0,,,367.0,22.0,,,,,,,,,,,,,,,184.0,444.0,.707,,,,,,,,,,,,16.0,,,,,,,,na,na
455117,career,fielding,,,,,,,NA,20,20,9.0,5.0,93.0,4.0,102.0,.961,7.0,0.0,1.0,4.90,7.95,111.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
455117,career,fielding,,,,,,,NA,2,2,0.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.00,0.00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
455117,career,hitting,,,,,,,,1191,na,,,,,,,,,,,,,,,,897.0,887.0,,,,,,361.0,133.0,4.0,117.0,1070.0,299.0,17.0,713.0,67.0,.203,3511.0,.278,.343,.621,5.0,3.0,.375,88.0,,15313.0,3933.0,1205.0,377.0,1567.0,46.0,10.0,.255,1.01,0.0,30.01,,,,,,,na,na
456781,season,hitting,2024,,135.0,San Diego Padres,,,,96,na,,,,,,,,,,,,,,,,66.0,72.0,,,,,,31.0,13.0,0.0,8.0,65.0,22.0,0.0,81.0,3.0,.286,283.0,.343,.417,.760,1.0,2.0,.667,6.0,,1273.0,309.0,118.0,35.0,107.0,0.0,1.0,.346,0.92,0.0,35.38,,,,,,,na,na
456781,season,fielding,2024,,135.0,San Diego Padres,,,NA,26,26,18.0,11.0,130.0,1.0,142.0,.993,14.0,1.0,0.0,5.42,7.60,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,season,fielding,2024,,135.0,San Diego Padres,,,NA,1,1,0.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.00,0.00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,season,fielding,2024,,135.0,San Diego Padres,,,NA,32,32,28.0,47.0,18.0,0.0,65.0,1.000,6.0,0.0,0.0,2.03,2.33,251.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,season,fielding,2024,,135.0,San Diego Padres,,,NA,29,29,21.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.00,-.--,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,career,hitting,,,,,,,,943,na,,,,,,,,,,,,,,,,750.0,721.0,,,,,,280.0,141.0,9.0,40.0,587.0,193.0,8.0,772.0,47.0,.276,2796.0,.331,.376,.707,5.0,15.0,.750,60.0,,11907.0,3070.0,1051.0,280.0,1079.0,14.0,20.0,.334,1.04,0.0,69.90,,,,,,,na,na
456781,career,fielding,,,,,,,NA,163,163,121.0,65.0,928.0,4.0,997.0,.996,86.0,1.0,0.0,6.09,8.26,1082.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,career,fielding,,,,,,,NA,445,445,378.0,1060.0,686.0,28.0,1774.0,.984,234.0,0.0,6.0,3.92,4.62,3403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,career,fielding,,,,,,,NA,101,101,77.0,138.0,47.0,10.0,195.0,.949,14.0,0.0,5.0,1.83,2.32,717.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,career,fielding,,,,,,,NA,70,70,54.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.00,-.--,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,career,fielding,,,,,,,NA,42,42,26.0,88.0,35.0,3.0,126.0,.976,18.0,0.0,1.0,2.93,4.07,272.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,career,fielding,,,146.0,Miami Marlins,,,NA,10,10,8.0,0.0,13.0,0.0,13.0,1.000,0.0,0.0,0.0,1.30,1.86,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,na
456781,gameLog,hitting,2024,2024-05-06,135.0,San Diego Padres,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,.667,3.0,.750,.667,1.417,0.0,0.0,.---,0.0,0.0,20.0,4.0,2.0,1.0,1.0,0.0,0.0,.667,1.00,0.0,-.--,"2-3 | BB, RBI, R",0.0,1.0,746886.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-07,135.0,San Diego Padres,112.0,Chicago Cubs,,1,na,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.429,4.0,.500,.429,.929,0.0,0.0,.---,0.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,.250,0.50,0.0,-.--,1-4,0.0,0.0,746885.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-11,135.0,San Diego Padres,119.0,Los Angeles Dodgers,,1,na,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,.400,3.0,.500,.500,1.000,0.0,0.0,.---,0.0,0.0,26.0,4.0,2.0,0.0,0.0,0.0,0.0,.500,0.00,0.0,-.--,"1-3 | 2B, HBP, K",1.0,0.0,745422.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-15,135.0,San Diego Padres,115.0,Colorado Rockies,,1,na,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,.462,3.0,.563,.538,1.101,0.0,0.0,.---,0.0,0.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0,.667,0.00,0.0,-.--,2-3 | BB,1.0,0.0,745417.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-19,135.0,San Diego Padres,144.0,Atlanta Braves,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.462,0.0,.563,.538,1.101,0.0,0.0,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,0-0,0.0,1.0,747120.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-20,135.0,San Diego Padres,144.0,Atlanta Braves,,1,na,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.400,2.0,.500,.467,.967,0.0,0.0,.---,0.0,0.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,.000,0.00,0.0,-.--,0-2 | K,0.0,1.0,747119.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-20,135.0,San Diego Padres,144.0,Atlanta Braves,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,.368,4.0,.455,.421,.876,0.0,0.0,.---,0.0,0.0,21.0,4.0,1.0,0.0,1.0,0.0,0.0,1.000,-.--,0.0,-.--,1-4 | 3 K,0.0,0.0,747121.0,2.0,day,na,na
456781,gameLog,hitting,2024,2024-05-21,135.0,San Diego Padres,113.0,Cincinnati Reds,,1,na,,,,,,,,,,,,,,,2.0,0.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.318,3.0,.400,.364,.764,0.0,0.0,.---,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,.000,0.00,0.0,-.--,0-3,0.0,0.0,746716.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-22,135.0,San Diego Padres,113.0,Cincinnati Reds,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.348,1.0,.423,.391,.814,0.0,0.0,.---,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.000,-.--,0.0,-.--,1-1,0.0,1.0,746712.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-24,135.0,San Diego Padres,147.0,New York Yankees,,1,na,,,,,,,,,,,,,,,2.0,0.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.308,3.0,.379,.346,.725,0.0,0.0,.---,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,.000,0.00,0.0,-.--,0-3,1.0,0.0,745415.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-26,135.0,San Diego Padres,147.0,New York Yankees,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,.308,0.0,.419,.346,.765,0.0,0.0,.---,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,0-0 | 2 BB,1.0,1.0,745413.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-27,135.0,San Diego Padres,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,.321,2.0,.441,.464,.905,0.0,0.0,.---,0.0,0.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0,.000,0.00,0.0,2.00,"1-2 | HR, HBP, RBI",1.0,1.0,745416.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-28,135.0,San Diego Padres,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,.375,4.0,.474,.531,1.005,0.0,0.0,.---,0.0,0.0,15.0,4.0,4.0,1.0,0.0,0.0,0.0,.750,1.00,0.0,-.--,"3-4 | 2B, RBI",1.0,1.0,745412.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-29,135.0,San Diego Padres,146.0,Miami Marlins,,1,na,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,.389,4.0,.476,.528,1.004,0.0,0.0,.---,0.0,0.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,.500,2.00,0.0,-.--,2-4,1.0,0.0,745414.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-05-31,135.0,San Diego Padres,118.0,Kansas City Royals,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,.410,3.0,.489,.538,1.027,0.0,0.0,.---,0.0,0.0,19.0,3.0,2.0,1.0,0.0,0.0,0.0,.667,1.00,0.0,-.--,"2-3 | RBI, R",0.0,1.0,746303.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-01,135.0,San Diego Padres,118.0,Kansas City Royals,,1,na,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.395,4.0,.469,.512,.981,0.0,0.0,.---,1.0,0.0,13.0,4.0,1.0,0.0,4.0,0.0,0.0,.333,2.00,0.0,-.--,"1-4 | K, R",0.0,1.0,746305.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-02,135.0,San Diego Padres,118.0,Kansas City Royals,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,.404,4.0,.472,.532,1.004,0.0,0.0,.---,0.0,0.0,16.0,4.0,3.0,0.0,2.0,0.0,0.0,.667,1.00,0.0,-.--,"2-4 | 2B, K",0.0,0.0,746301.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-03,135.0,San Diego Padres,108.0,Los Angeles Angels,,1,na,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.373,4.0,.439,.490,.929,0.0,0.0,.---,0.0,0.0,13.0,4.0,0.0,0.0,4.0,0.0,0.0,.000,0.33,0.0,-.--,0-4,0.0,0.0,746224.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-04,135.0,San Diego Padres,108.0,Los Angeles Angels,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,.352,3.0,.426,.463,.889,0.0,0.0,.---,0.0,0.0,21.0,4.0,0.0,0.0,2.0,0.0,0.0,.000,1.00,0.0,-.--,"0-3 | BB, 2 K",0.0,0.0,746222.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-05,135.0,San Diego Padres,108.0,Los Angeles Angels,,1,na,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.339,2.0,.413,.446,.859,0.0,0.0,.---,0.0,0.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,.000,2.00,0.0,-.--,0-2,0.0,0.0,746221.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-06,135.0,San Diego Padres,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.345,2.0,.415,.448,.863,0.0,0.0,.---,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,.500,0.00,0.0,-.--,1-2,1.0,0.0,745408.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-07,135.0,San Diego Padres,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.333,5.0,.400,.429,.829,0.0,0.0,.---,0.0,0.0,17.0,5.0,1.0,1.0,3.0,0.0,0.0,.250,2.00,0.0,-.--,"1-5 | K, RBI",1.0,1.0,745406.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-08,135.0,San Diego Padres,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,2.0,0.0,4.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.328,4.0,.387,.418,.805,0.0,0.0,.---,0.0,0.0,17.0,5.0,1.0,1.0,0.0,0.0,1.0,.200,0.00,0.0,-.--,"1-4 | RBI, R",1.0,1.0,745410.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-09,135.0,San Diego Padres,109.0,Arizona Diamondbacks,,1,na,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,.314,3.0,.380,.400,.780,0.0,0.0,.---,0.0,0.0,15.0,4.0,0.0,0.0,3.0,0.0,0.0,.000,0.00,0.0,-.--,"0-3 | BB, K, R",1.0,0.0,745407.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-10,135.0,San Diego Padres,133.0,Oakland Athletics,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,.301,3.0,.373,.384,.757,0.0,0.0,.---,0.0,0.0,18.0,4.0,0.0,1.0,2.0,0.0,0.0,.000,1.00,0.0,-.--,"0-3 | BB, 2 K, RBI",1.0,1.0,745409.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-11,135.0,San Diego Padres,133.0,Oakland Athletics,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,.303,3.0,.379,.382,.761,0.0,0.0,.---,0.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,.500,1.00,0.0,-.--,"1-3 | BB, K",1.0,1.0,745404.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-12,135.0,San Diego Padres,133.0,Oakland Athletics,,1,na,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,.313,4.0,.385,.463,.848,0.0,0.0,.---,0.0,0.0,20.0,4.0,8.0,3.0,0.0,0.0,0.0,.---,-.--,0.0,2.00,"2-4 | 2 HR, 2 K, 3 RBI",1.0,1.0,745405.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-14,135.0,San Diego Padres,121.0,New York Mets,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,.298,4.0,.368,.440,.808,0.0,0.0,.---,0.0,0.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,.000,1.00,0.0,-.--,0-4 | 3 K,0.0,0.0,745810.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-15,135.0,San Diego Padres,121.0,New York Mets,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.287,3.0,.357,.425,.782,0.0,0.0,.---,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,.000,1.00,0.0,-.--,0-3 | K,0.0,0.0,745805.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-16,135.0,San Diego Padres,121.0,New York Mets,,1,na,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,.284,1.0,.360,.420,.780,0.0,0.0,.---,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,.000,1.00,0.0,-.--,"0-1 | BB, R",0.0,0.0,745807.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-17,135.0,San Diego Padres,143.0,Philadelphia Phillies,,1,na,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.286,3.0,.359,.429,.788,0.0,0.0,.---,1.0,0.0,15.0,3.0,2.0,1.0,2.0,0.0,0.0,.333,1.00,0.0,-.--,"1-3 | 2B, RBI",0.0,0.0,745567.0,1.0,day,na,na
456781,gameLog,hitting,2024,2024-06-18,135.0,San Diego Padres,143.0,Philadelphia Phillies,,1,na,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,.287,3.0,.358,.426,.784,1.0,0.0,.000,0.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,.333,1.00,0.0,-.--,1-3 | CS,0.0,0.0,745563.0,1.0,day,na,na
