Player ID,Game Date,Team,Opponent,At Bats,Hits,Total Bases,5-Game AVG,7-Day TB,Risk-Adj TB,TB vs Career Avg,Back-to-Back Game,Risk Score
605141,2025-04-08,Los Angeles Dodgers,Washington Nationals,2,1,1,0.3333333333333333,11.0,0.0,0.6119402985074627,True,1
605141,2025-04-09,Los Angeles Dodgers,Washington Nationals,4,1,1,0.3684210526315789,8.0,0.0,0.6119402985074627,True,1
605141,2025-04-11,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.3333333333333333,9.0,0.0,0.6119402985074627,False,0
605141,2025-04-12,Los Angeles Dodgers,Chicago Cubs,4,0,0,0.23529411764705882,9.0,,0.0,True,2
605141,2025-04-13,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.25,8.0,0.0,0.6119402985074627,True,1
605141,2025-04-14,Los Angeles Dodgers,Colorado Rockies,4,2,6,0.2777777777777778,11.0,0.0,3.6716417910447765,True,1
605141,2025-04-15,Los Angeles Dodgers,Colorado Rockies,5,0,0,0.21052631578947367,10.0,,0.0,True,2
605141,2025-04-16,Los Angeles Dodgers,Colorado Rockies,3,0,0,0.15789473684210525,9.0,,0.0,True,3
605141,2025-04-18,Los Angeles Dodgers,Texas Rangers,3,0,0,0.16666666666666666,8.0,,0.0,False,2
605141,2025-04-19,Los Angeles Dodgers,Texas Rangers,4,1,1,0.15789473684210525,8.0,0.0,0.6119402985074627,True,2
605141,2025-04-20,Los Angeles Dodgers,Texas Rangers,3,0,0,0.05555555555555555,8.0,,0.0,True,3
605141,2025-04-22,Los Angeles Dodgers,Chicago Cubs,4,0,0,0.058823529411764705,7.0,,0.0,False,2
605141,2025-04-23,Los Angeles Dodgers,Chicago Cubs,5,3,4,0.21052631578947367,5.0,0.0,2.4477611940298507,True,1
605141,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,4,0,0,0.2,5.0,,0.0,False,1
605141,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,4,0,0,0.15,5.0,,0.0,True,3
605141,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,4,1,1,0.19047619047619047,6.0,0.0,0.6119402985074627,True,2
605141,2025-04-28,Los Angeles Dodgers,Miami Marlins,5,1,1,0.22727272727272727,6.0,0.0,0.6119402985074627,True,1
605141,2025-04-29,Los Angeles Dodgers,Miami Marlins,4,2,2,0.19047619047619047,8.0,0.0,1.2238805970149254,True,2
605141,2025-04-30,Los Angeles Dodgers,Miami Marlins,4,2,4,0.2857142857142857,12.0,0.0,2.4477611940298507,True,1
605141,2025-05-02,Los Angeles Dodgers,Atlanta Braves,4,2,5,0.38095238095238093,13.0,0.0,3.0597014925373136,False,0
605141,2025-05-03,Los Angeles Dodgers,Atlanta Braves,4,2,3,0.42857142857142855,16.0,0.0,1.8358208955223883,True,1
605141,2025-05-04,Los Angeles Dodgers,Atlanta Braves,3,0,0,0.42105263157894735,16.0,,0.0,True,2
605141,2025-05-05,Los Angeles Dodgers,Miami Marlins,5,2,2,0.4,17.0,0.0,1.2238805970149254,True,1
605141,2025-05-06,Los Angeles Dodgers,Miami Marlins,1,0,0,0.35294117647058826,16.0,,0.0,True,2
605141,2025-05-07,Los Angeles Dodgers,Miami Marlins,3,0,0,0.25,14.0,,0.0,True,2
605141,2025-05-08,Los Angeles Dodgers,Arizona Diamondbacks,5,2,2,0.23529411764705882,12.0,0.0,1.2238805970149254,True,1
605141,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,5,2,2,0.3157894736842105,9.0,0.0,1.2238805970149254,True,1
605141,2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,4,0,0,0.2222222222222222,6.0,,0.0,True,2
605141,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,5,3,6,0.3181818181818182,12.0,0.0,3.6716417910447765,True,1
605141,2025-05-13,Los Angeles Dodgers,Athletics,3,0,0,0.3181818181818182,10.0,,0.0,False,1
605141,2025-05-14,Los Angeles Dodgers,Athletics,5,1,2,0.2727272727272727,12.0,0.0,1.2238805970149254,True,1
605141,2025-05-15,Los Angeles Dodgers,Athletics,1,1,1,0.2777777777777778,13.0,0.0,0.6119402985074627,True,1
605483,2025-03-27,Los Angeles Dodgers,Detroit Tigers,19,5,5,0.2631578947368421,5.0,,0.7692307692307693,False,0
605483,2025-04-02,Los Angeles Dodgers,Atlanta Braves,18,5,8,0.2702702702702703,13.0,,1.2307692307692308,False,0
606192,2025-03-18,Los Angeles Dodgers,Chicago Cubs,4,1,1,0.25,1.0,,0.4230769230769231,False,1
606192,2025-03-19,Los Angeles Dodgers,Chicago Cubs,4,0,0,0.125,1.0,,0.0,True,3
606192,2025-03-27,Los Angeles Dodgers,Detroit Tigers,4,1,4,0.16666666666666666,5.0,0.0,1.6923076923076923,False,1
606192,2025-03-28,Los Angeles Dodgers,Detroit Tigers,3,0,0,0.13333333333333333,5.0,,0.0,True,3
606192,2025-03-29,Los Angeles Dodgers,Detroit Tigers,4,1,2,0.15789473684210525,7.0,0.0,0.8461538461538461,True,2
606192,2025-03-31,Los Angeles Dodgers,Atlanta Braves,3,2,5,0.2222222222222222,12.0,0.0,2.1153846153846154,False,0
606192,2025-04-01,Los Angeles Dodgers,Atlanta Braves,4,1,1,0.2777777777777778,13.0,0.0,0.4230769230769231,True,2
606192,2025-04-02,Los Angeles Dodgers,Atlanta Braves,4,0,0,0.2222222222222222,12.0,,0.0,True,2
606192,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,4,2,3,0.3157894736842105,15.0,0.0,1.2692307692307692,False,0
606192,2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,4,0,0,0.2631578947368421,11.0,,0.0,True,2
606192,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,3,3,10,0.3157894736842105,21.0,0.0,4.230769230769231,True,2
606192,2025-04-07,Los Angeles Dodgers,Washington Nationals,4,1,1,0.3157894736842105,20.0,0.0,0.4230769230769231,True,2
606192,2025-04-08,Los Angeles Dodgers,Washington Nationals,3,1,1,0.3888888888888889,16.0,0.0,0.4230769230769231,True,2
606192,2025-04-09,Los Angeles Dodgers,Washington Nationals,5,2,5,0.3684210526315789,20.0,0.0,2.1153846153846154,True,1
606192,2025-04-11,Los Angeles Dodgers,Chicago Cubs,4,1,1,0.42105263157894735,21.0,0.0,0.4230769230769231,False,2
606192,2025-04-12,Los Angeles Dodgers,Chicago Cubs,3,2,2,0.3684210526315789,20.0,0.0,0.8461538461538461,True,1
606192,2025-04-13,Los Angeles Dodgers,Chicago Cubs,4,0,0,0.3157894736842105,20.0,,0.0,True,2
606192,2025-04-16,Los Angeles Dodgers,Colorado Rockies,4,0,0,0.25,10.0,,0.0,False,1
606192,2025-04-18,Los Angeles Dodgers,Texas Rangers,4,1,1,0.21052631578947367,10.0,0.0,0.4230769230769231,False,1
606192,2025-04-19,Los Angeles Dodgers,Texas Rangers,4,0,0,0.15789473684210525,9.0,,0.0,True,3
606192,2025-04-20,Los Angeles Dodgers,Texas Rangers,4,1,2,0.1,6.0,0.0,0.8461538461538461,True,2
606192,2025-04-22,Los Angeles Dodgers,Chicago Cubs,5,2,3,0.19047619047619047,8.0,0.0,1.2692307692307692,False,1
606192,2025-04-23,Los Angeles Dodgers,Chicago Cubs,4,2,5,0.2857142857142857,11.0,0.0,2.1153846153846154,True,1
606192,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,4,1,1,0.2857142857142857,12.0,0.0,0.4230769230769231,False,1
606192,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,5,2,6,0.36363636363636365,18.0,0.0,2.5384615384615383,True,1
606192,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,3,1,4,0.38095238095238093,21.0,0.0,1.6923076923076923,True,2
606192,2025-04-28,Los Angeles Dodgers,Miami Marlins,5,1,4,0.3333333333333333,25.0,0.0,1.6923076923076923,True,2
606192,2025-04-29,Los Angeles Dodgers,Miami Marlins,5,4,6,0.4090909090909091,29.0,0.0,2.5384615384615383,True,2
606192,2025-04-30,Los Angeles Dodgers,Miami Marlins,5,3,4,0.4782608695652174,30.0,0.0,1.6923076923076923,True,2
606192,2025-05-02,Los Angeles Dodgers,Atlanta Braves,3,0,0,0.42857142857142855,25.0,,0.0,False,2
606192,2025-05-03,Los Angeles Dodgers,Atlanta Braves,5,2,2,0.43478260869565216,26.0,0.0,0.8461538461538461,True,2
606192,2025-05-04,Los Angeles Dodgers,Atlanta Braves,4,1,1,0.45454545454545453,21.0,0.0,0.4230769230769231,True,3
606192,2025-05-05,Los Angeles Dodgers,Miami Marlins,2,2,3,0.42105263157894735,20.0,0.0,1.2692307692307692,True,1
607192,2025-03-31,Los Angeles Dodgers,Atlanta Braves,17,2,2,0.11764705882352941,2.0,,0.4166666666666667,False,2
607192,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,8,2,2,0.16,4.0,,0.4166666666666667,False,2
607192,2025-04-13,Los Angeles Dodgers,Chicago Cubs,21,3,9,0.15217391304347827,13.0,0.0,1.875,False,1
607192,2025-04-20,Los Angeles Dodgers,Texas Rangers,15,3,3,0.16393442622950818,16.0,0.0,0.625,False,1
607192,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,4,2,8,0.18461538461538463,24.0,0.0,1.6666666666666667,False,2
607455,2025-03-18,Los Angeles Dodgers,Chicago Cubs,3,0,0,0.0,0.0,,0.0,False,2
607455,2025-03-28,Los Angeles Dodgers,Detroit Tigers,3,0,0,0.0,0.0,,0.0,False,2
607455,2025-03-29,Los Angeles Dodgers,Detroit Tigers,3,0,0,0.0,0.0,,0.0,True,3
607455,2025-04-01,Los Angeles Dodgers,Atlanta Braves,4,1,2,0.07692307692307693,2.0,0.0,1.25,False,1
607455,2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,2,0,0,0.06666666666666667,2.0,,0.0,False,2
607455,2025-04-07,Los Angeles Dodgers,Washington Nationals,4,3,7,0.25,9.0,0.0,4.375,False,0
607455,2025-04-09,Los Angeles Dodgers,Washington Nationals,3,0,0,0.25,9.0,,0.0,False,1
607455,2025-04-14,Los Angeles Dodgers,Colorado Rockies,4,2,5,0.35294117647058826,14.0,0.0,3.125,False,0
607455,2025-04-16,Los Angeles Dodgers,Colorado Rockies,3,0,0,0.3125,14.0,,0.0,False,1
607455,2025-04-20,Los Angeles Dodgers,Texas Rangers,3,1,1,0.35294117647058826,15.0,0.0,0.625,False,0
607455,2025-04-22,Los Angeles Dodgers,Chicago Cubs,4,2,2,0.29411764705882354,15.0,0.0,1.25,False,0
607455,2025-04-23,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.35294117647058826,16.0,0.0,0.625,True,1
607455,2025-04-28,Los Angeles Dodgers,Miami Marlins,6,1,4,0.2631578947368421,13.0,0.0,2.5,False,0
607455,2025-04-30,Los Angeles Dodgers,Miami Marlins,3,0,0,0.2631578947368421,13.0,,0.0,False,1
607455,2025-05-03,Los Angeles Dodgers,Atlanta Braves,4,0,0,0.2,8.0,,0.0,False,1
607455,2025-05-04,Los Angeles Dodgers,Atlanta Braves,4,1,1,0.15,9.0,0.0,0.625,True,2
607455,2025-05-06,Los Angeles Dodgers,Miami Marlins,4,2,2,0.19047619047619047,10.0,0.0,1.25,False,1
607455,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,8,3,6,0.2608695652173913,14.0,0.0,3.75,False,0
607455,2025-05-13,Los Angeles Dodgers,Athletics,4,1,1,0.2916666666666667,14.0,0.0,0.625,False,0
607455,2025-05-15,Los Angeles Dodgers,Athletics,2,0,0,0.3181818181818182,10.0,,0.0,False,1
621035,2025-03-31,Los Angeles Dodgers,Atlanta Braves,0,0,0,,0.0,,0.0,False,1
621035,2025-04-01,Los Angeles Dodgers,Atlanta Braves,3,0,0,0.0,0.0,,0.0,True,3
621035,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,0,0,0,0.0,0.0,,0.0,False,2
621035,2025-04-07,Los Angeles Dodgers,Washington Nationals,2,1,1,0.2,1.0,0.0,3.1111111111111107,False,0
621035,2025-04-08,Los Angeles Dodgers,Washington Nationals,2,0,0,0.14285714285714285,1.0,,0.0,True,3
621035,2025-04-11,Los Angeles Dodgers,Chicago Cubs,0,0,0,0.14285714285714285,1.0,,0.0,False,2
621035,2025-04-12,Los Angeles Dodgers,Chicago Cubs,1,1,1,0.4,2.0,0.0,3.1111111111111107,True,1
621035,2025-04-14,Los Angeles Dodgers,Colorado Rockies,0,0,0,0.4,2.0,,0.0,False,1
621035,2025-04-15,Los Angeles Dodgers,Colorado Rockies,4,1,1,0.2857142857142857,3.0,0.0,3.1111111111111107,True,1
621035,2025-04-16,Los Angeles Dodgers,Colorado Rockies,0,0,0,0.4,3.0,,0.0,True,2
621035,2025-04-18,Los Angeles Dodgers,Texas Rangers,0,0,0,0.4,2.0,,0.0,False,1
621035,2025-04-19,Los Angeles Dodgers,Texas Rangers,0,0,0,0.25,2.0,,0.0,True,2
621035,2025-04-20,Los Angeles Dodgers,Texas Rangers,0,0,0,0.25,2.0,,0.0,True,2
621035,2025-04-22,Los Angeles Dodgers,Chicago Cubs,0,0,0,,1.0,,0.0,False,1
621035,2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,2,1,1,0.5,2.0,0.0,3.1111111111111107,False,0
621035,2025-04-28,Los Angeles Dodgers,Miami Marlins,0,0,0,0.5,1.0,,0.0,True,2
621035,2025-04-29,Los Angeles Dodgers,Miami Marlins,1,0,0,0.3333333333333333,1.0,,0.0,True,2
621035,2025-04-30,Los Angeles Dodgers,Miami Marlins,1,0,0,0.25,1.0,,0.0,True,2
621035,2025-05-02,Los Angeles Dodgers,Atlanta Braves,0,0,0,0.25,1.0,,0.0,False,1
621035,2025-05-03,Los Angeles Dodgers,Atlanta Braves,4,0,0,0.0,1.0,,0.0,True,3
621035,2025-05-05,Los Angeles Dodgers,Miami Marlins,3,1,2,0.1111111111111111,3.0,0.0,6.222222222222221,False,1
621035,2025-05-06,Los Angeles Dodgers,Miami Marlins,0,0,0,0.125,2.0,,0.0,True,3
621035,2025-05-07,Los Angeles Dodgers,Miami Marlins,1,0,0,0.125,2.0,,0.0,True,3
621035,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,3,1,1,0.18181818181818182,3.0,0.0,3.1111111111111107,False,1
621035,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,1,0,0,0.25,3.0,,0.0,False,1
621035,2025-05-13,Los Angeles Dodgers,Athletics,4,1,2,0.2222222222222222,5.0,0.0,6.222222222222221,False,0
621035,2025-05-14,Los Angeles Dodgers,Athletics,0,0,0,0.2222222222222222,5.0,,0.0,True,2
621035,2025-05-15,Los Angeles Dodgers,Athletics,3,0,0,0.18181818181818182,3.0,,0.0,True,3
623465,2025-04-19,Los Angeles Dodgers,Texas Rangers,3,1,1,0.3333333333333333,1.0,,1.75,False,0
623465,2025-04-20,Los Angeles Dodgers,Texas Rangers,1,0,0,0.25,1.0,,0.0,True,2
623465,2025-04-23,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.2857142857142857,2.0,0.0,1.75,False,0
623465,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,2,0,0,0.2222222222222222,2.0,,0.0,False,1
623465,2025-04-28,Los Angeles Dodgers,Miami Marlins,3,0,0,0.16666666666666666,2.0,,0.0,False,2
623465,2025-05-02,Los Angeles Dodgers,Atlanta Braves,3,0,0,0.08333333333333333,2.0,,0.0,False,2
623465,2025-05-05,Los Angeles Dodgers,Miami Marlins,5,2,2,0.1875,4.0,0.0,3.5,False,1
624424,2025-03-18,Los Angeles Dodgers,Chicago Cubs,4,1,2,0.25,2.0,,2.1578947368421053,False,0
624424,2025-03-19,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.2857142857142857,3.0,,1.0789473684210527,True,1
624424,2025-03-28,Los Angeles Dodgers,Detroit Tigers,4,1,2,0.2727272727272727,5.0,0.0,2.1578947368421053,False,0
624424,2025-03-29,Los Angeles Dodgers,Detroit Tigers,3,1,2,0.2857142857142857,7.0,0.0,2.1578947368421053,True,1
624424,2025-03-31,Los Angeles Dodgers,Atlanta Braves,3,1,2,0.29411764705882354,9.0,0.0,2.1578947368421053,False,0
624424,2025-04-02,Los Angeles Dodgers,Atlanta Braves,2,2,5,0.4,14.0,0.0,5.394736842105263,False,0
624424,2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,3,0,0,0.3333333333333333,14.0,,0.0,False,1
624424,2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,4,1,4,0.3333333333333333,16.0,0.0,4.315789473684211,True,1
624424,2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,3,0,0,0.26666666666666666,15.0,,0.0,True,2
624424,2025-04-07,Los Angeles Dodgers,Washington Nationals,1,0,0,0.23076923076923078,13.0,,0.0,True,2
624424,2025-04-08,Los Angeles Dodgers,Washington Nationals,4,0,0,0.06666666666666667,11.0,,0.0,True,3
624424,2025-04-09,Los Angeles Dodgers,Washington Nationals,4,0,0,0.0625,9.0,,0.0,True,3
624424,2025-04-11,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.06666666666666667,5.0,0.0,1.0789473684210527,False,1
624424,2025-04-12,Los Angeles Dodgers,Chicago Cubs,4,0,0,0.0625,5.0,,0.0,True,3
624424,2025-04-13,Los Angeles Dodgers,Chicago Cubs,4,2,2,0.15789473684210525,3.0,0.0,2.1578947368421053,True,2
624424,2025-04-14,Los Angeles Dodgers,Colorado Rockies,2,0,0,0.17647058823529413,3.0,,0.0,True,3
624424,2025-04-15,Los Angeles Dodgers,Colorado Rockies,2,0,0,0.2,3.0,,0.0,True,2
624424,2025-04-16,Los Angeles Dodgers,Colorado Rockies,4,1,1,0.1875,4.0,0.0,1.0789473684210527,True,2
624424,2025-04-18,Los Angeles Dodgers,Texas Rangers,3,0,0,0.2,4.0,,0.0,False,1
624424,2025-04-19,Los Angeles Dodgers,Texas Rangers,4,1,1,0.13333333333333333,4.0,0.0,1.0789473684210527,True,2
624424,2025-04-20,Los Angeles Dodgers,Texas Rangers,3,0,0,0.125,4.0,,0.0,True,3
624424,2025-04-22,Los Angeles Dodgers,Chicago Cubs,1,0,0,0.13333333333333333,2.0,,0.0,False,2
624424,2025-04-23,Los Angeles Dodgers,Chicago Cubs,3,1,1,0.14285714285714285,3.0,0.0,1.0789473684210527,True,2
624424,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,4,0,0,0.13333333333333333,3.0,,0.0,False,2
624424,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,3,0,0,0.07142857142857142,2.0,,0.0,True,3
624424,2025-04-28,Los Angeles Dodgers,Miami Marlins,5,0,0,0.0625,2.0,,0.0,False,2
624424,2025-04-29,Los Angeles Dodgers,Miami Marlins,4,0,0,0.05263157894736842,1.0,,0.0,True,3
624424,2025-04-30,Los Angeles Dodgers,Miami Marlins,3,0,0,0.0,1.0,,0.0,True,3
624424,2025-05-02,Los Angeles Dodgers,Atlanta Braves,2,0,0,0.0,1.0,,0.0,False,2
624424,2025-05-03,Los Angeles Dodgers,Atlanta Braves,5,0,0,0.0,0.0,,0.0,True,3
624424,2025-05-04,Los Angeles Dodgers,Atlanta Braves,2,0,0,0.0,0.0,,0.0,True,3
624424,2025-05-05,Los Angeles Dodgers,Miami Marlins,4,1,1,0.0625,1.0,0.0,1.0789473684210527,True,2
624424,2025-05-06,Los Angeles Dodgers,Miami Marlins,3,0,0,0.0625,1.0,,0.0,True,3
624424,2025-05-07,Los Angeles Dodgers,Miami Marlins,2,0,0,0.0625,1.0,,0.0,True,3
624424,2025-05-08,Los Angeles Dodgers,Arizona Diamondbacks,3,0,0,0.07142857142857142,1.0,,0.0,True,3
624424,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,1,0,0,0.07692307692307693,1.0,,0.0,True,3
624424,2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,3,1,1,0.08333333333333333,2.0,0.0,1.0789473684210527,True,2
624424,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,3,2,3,0.25,5.0,0.0,3.2368421052631575,True,1
624424,2025-05-13,Los Angeles Dodgers,Athletics,4,3,6,0.42857142857142855,10.0,0.0,6.473684210526315,False,0
624424,2025-05-14,Los Angeles Dodgers,Athletics,4,1,1,0.4666666666666667,11.0,0.0,1.0789473684210527,True,1
624424,2025-05-15,Los Angeles Dodgers,Athletics,5,1,2,0.42105263157894735,13.0,0.0,2.1578947368421053,True,1
656420,2025-04-19,Arizona Diamondbacks,Chicago Cubs,4,1,2,0.25,2.0,,0.4,False,1
656420,2025-04-24,Arizona Diamondbacks,Tampa Bay Rays,5,2,6,0.3333333333333333,8.0,,1.2,False,0
656420,2025-05-06,Los Angeles Dodgers,Miami Marlins,2,2,2,0.45454545454545453,10.0,0.0,0.4,False,1
656420,2025-05-13,Los Angeles Dodgers,Athletics,11,6,10,0.5,20.0,0.0,2.0,False,0
656945,2025-03-18,Los Angeles Dodgers,Chicago Cubs,3,0,0,0.0,0.0,,0.0,False,2
656945,2025-03-27,Los Angeles Dodgers,Detroit Tigers,3,1,3,0.16666666666666666,3.0,,2.608695652173913,False,1
656945,2025-03-28,Los Angeles Dodgers,Detroit Tigers,5,3,4,0.36363636363636365,7.0,0.0,3.4782608695652177,True,1
656945,2025-03-31,Los Angeles Dodgers,Atlanta Braves,4,1,4,0.3333333333333333,11.0,0.0,3.4782608695652177,False,0
656945,2025-04-01,Los Angeles Dodgers,Atlanta Braves,3,0,0,0.2777777777777778,11.0,,0.0,True,2
656945,2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,3,1,1,0.3333333333333333,12.0,0.0,0.8695652173913044,False,0
656945,2025-04-09,Los Angeles Dodgers,Washington Nationals,3,0,0,0.2777777777777778,12.0,,0.0,False,1
656945,2025-04-11,Los Angeles Dodgers,Chicago Cubs,3,0,0,0.125,12.0,,0.0,False,2
656945,2025-04-14,Los Angeles Dodgers,Colorado Rockies,5,2,2,0.17647058823529413,11.0,0.0,1.7391304347826089,False,1
656945,2025-04-16,Los Angeles Dodgers,Colorado Rockies,4,1,1,0.2222222222222222,8.0,0.0,0.8695652173913044,False,0
656945,2025-04-18,Los Angeles Dodgers,Texas Rangers,4,2,2,0.2631578947368421,6.0,0.0,1.7391304347826089,False,0
656945,2025-04-20,Los Angeles Dodgers,Texas Rangers,3,1,1,0.3157894736842105,7.0,0.0,0.8695652173913044,False,0
656945,2025-04-22,Los Angeles Dodgers,Chicago Cubs,4,1,4,0.35,10.0,0.0,3.4782608695652177,False,0
656945,2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,3,0,0,0.2777777777777778,10.0,,0.0,False,1
656945,2025-04-28,Los Angeles Dodgers,Miami Marlins,3,1,1,0.29411764705882354,11.0,0.0,0.8695652173913044,False,0
656945,2025-05-02,Los Angeles Dodgers,Atlanta Braves,3,0,0,0.1875,9.0,,0.0,False,2
656945,2025-05-05,Los Angeles Dodgers,Miami Marlins,2,0,0,0.13333333333333333,8.0,,0.0,False,2
656945,2025-05-06,Los Angeles Dodgers,Miami Marlins,3,0,0,0.07142857142857142,6.0,,0.0,True,3
656945,2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,3,0,0,0.07142857142857142,5.0,,0.0,False,2
656945,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,3,0,0,0.0,1.0,,0.0,False,2
663562,2025-04-22,Los Angeles Dodgers,Chicago Cubs,1,1,1,1.0,1.0,,0.5,False,0
663562,2025-04-23,Los Angeles Dodgers,Chicago Cubs,4,2,5,0.6,6.0,,2.5,True,1
663562,2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,5,0,0,0.3,6.0,,0.0,False,1
664062,2025-04-30,Los Angeles Dodgers,Miami Marlins,24,6,10,0.25,10.0,,1.4285714285714286,False,0
664062,2025-05-06,Los Angeles Dodgers,Miami Marlins,17,4,7,0.24390243902439024,17.0,,1.0,False,0
664062,2025-05-11,Los Angeles Dodgers,Arizona Diamondbacks,17,3,4,0.22413793103448276,21.0,0.0,0.5714285714285714,False,1
669160,2025-04-01,Los Angeles Dodgers,Atlanta Braves,15,1,1,0.06666666666666667,1.0,,0.1272727272727273,False,2
669160,2025-04-07,Los Angeles Dodgers,Washington Nationals,22,3,3,0.10810810810810811,4.0,,0.38181818181818183,False,2
669160,2025-04-14,Los Angeles Dodgers,Colorado Rockies,22,3,5,0.11864406779661017,9.0,0.0,0.6363636363636364,False,1
669160,2025-04-22,Los Angeles Dodgers,Chicago Cubs,24,10,18,0.20481927710843373,27.0,0.0,2.290909090909091,False,1
669160,2025-04-28,Los Angeles Dodgers,Miami Marlins,19,5,5,0.21568627450980393,32.0,0.0,0.6363636363636364,False,1
669160,2025-05-04,Los Angeles Dodgers,Atlanta Braves,22,5,11,0.23853211009174313,43.0,0.0,1.4000000000000001,False,1
669160,2025-05-10,Los Angeles Dodgers,Arizona Diamondbacks,26,7,12,0.26548672566371684,55.0,0.0,1.5272727272727273,False,1
669242,2025-03-18,Los Angeles Dodgers,Chicago Cubs,5,1,1,0.2,1.0,,0.5172413793103449,False,0
669242,2025-03-19,Los Angeles Dodgers,Chicago Cubs,5,1,4,0.2,5.0,,2.0689655172413794,True,1
669242,2025-03-27,Los Angeles Dodgers,Detroit Tigers,4,1,4,0.21428571428571427,9.0,0.0,2.0689655172413794,False,0
669242,2025-03-28,Los Angeles Dodgers,Detroit Tigers,4,1,1,0.2222222222222222,10.0,0.0,0.5172413793103449,True,1
